Locality,DecimalLatitude,DecimalLongitude,place_names,last_place_name,last_place_name_feature_type,source_latitude,source_longitude
"138 king edward street, motueka",-41.123483,173.001846,"[{'place_name': 'motueka', 'feature_type': 'Town'}]",motueka,Town,-41.112493,173.0094875
"138 king edward street, motueka - between concrete drive and retaining wall",-41.124248,173.010007,"[{'place_name': 'motueka', 'feature_type': 'Town'}]",motueka,Town,-41.112493,173.0094875
"14 km northkaramea, north, kohaihai r., scotts beach track",-41.1,172.1,"[{'place_name': 'scotts beach', 'feature_type': 'Beach'}]",scotts beach,Beach,-41.09016545,172.1037198
14 mile bluff near greymouth,-42.319087,171.284929,"[{'place_name': 'bluff', 'feature_type': 'Hill'}]",greymouth,Town,-42.4499469,171.2079875
"14 mile bluff, north of greymouth",-42.3,171.287,"[{'place_name': 'bluff', 'feature_type': 'Hill'}]",greymouth,Town,-42.4499469,171.2079875
"14 miles from glade house, milford track, on an east facing slope",-44.84416,167.798172,"[{'place_name': 'milford', 'feature_type': 'Suburb'}]",milford,Suburb,-36.7708928,174.7673032
"14 punjab street, ngaio",-41.252449,174.786012,"[{'place_name': 'ngaio', 'feature_type': 'Suburb'}]",ngaio,Suburb,-29.2505355,-177.917775
"14 woodside common, westmorland, christchurch",-43.580976,172.603654,"[{'place_name': 'woodside', 'feature_type': 'Locality'}, {'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"144 heta road, new plymouth",-39.076709,174.099888,"[{'place_name': 'new plymouth', 'feature_type': 'City'}]",new plymouth,City,-39.0579941,174.0806474
"14½m [miles] n of tuatapere, southland",-45.922906,167.722001,"[{'place_name': 'tuatapere', 'feature_type': 'Locality'}]",tuatapere,Locality,-46.1323096,167.6907627
"14½m n of tuatapere, southland",-45.926816,167.715841,"[{'place_name': 'tuatapere', 'feature_type': 'Locality'}]",tuatapere,Locality,-46.1323096,167.6907627
14½m north of tuatapere,-45.93131,167.712096,"[{'place_name': 'tuatapere', 'feature_type': 'Locality'}]",tuatapere,Locality,-46.1323096,167.6907627
"15 kilometres east of tauranga, kaituna wildlife management reserve.",-37.82487,176.292626,"[{'place_name': 'tauranga', 'feature_type': 'City'}]",kaituna,Locality,-43.7464774,172.6862052
"15 km se of seddon, on waterfall road.",-41.67067,174.002863,"[{'place_name': 'seddon', 'feature_type': 'Locality'}]",seddon,Locality,-41.6711969,174.0733696
"15 km sw timaru, gordon valley",-44.448056,171.037222,"[{'place_name': 'timaru', 'feature_type': 'Town'}]",gordon valley,Valley,-41.2911003,174.7703681
"15 km west of waiau river mouth, te waewae bay",-46.227764,167.656249,"[{'place_name': 'waiau river', 'feature_type': 'Stream'}]",te waewae bay,Bay,-46.23531095,167.519586
15 m from waioeka pa. opotiki- gisborne hw,-38.107233,177.28736,"[{'place_name': 'waioeka pa', 'feature_type': 'Locality'}]",gisborne,Town,-38.661326,178.0206487
"15 the mews, lincoln",-43.643388,172.484705,"[{'place_name': 'lincoln', 'feature_type': 'Suburb'}]",lincoln,Suburb,-43.6396099,172.4860237
"150 carrington road, mt albert",-36.879416,174.711512,"[{'place_name': 'carrington', 'feature_type': 'Locality'}]",carrington,Locality,-40.9643933,175.5225992
"150 ft above judges creek, upper wairau near gorge, east nelson",-42.062,172.936,"[{'place_name': 'judges creek', 'feature_type': 'Stream'}]",nelson,City,-41.2710849,173.2836756
"150 ft above judges creek, upper wairau near gorge, marlborough",-42.062,172.936,"[{'place_name': 'judges creek', 'feature_type': 'Stream'}]",marlborough,Suburb,-41.47447475,173.8330263
"153 chester st east, christchurch",-43.527358,172.647683,"[{'place_name': 'christchurch', 'feature_type': 'City'}]",christchurch,City,-43.530955,172.6366455
15¼m  milford track,-44.805302,167.763419,"[{'place_name': 'milford', 'feature_type': 'Suburb'}]",milford,Suburb,-36.7708928,174.7673032
"15km north east of temuka, state highway 1, orari river bridge",-44.130005,171.306748,"[{'place_name': 'temuka', 'feature_type': 'Town'}]",orari river,Stream,-43.9760835,171.2233656
"15km north east of temuka, state highway 1, orari river bridge",-44.13014,171.306744,"[{'place_name': 'temuka', 'feature_type': 'Town'}]",orari river,Stream,-43.9760835,171.2233656
"15km south of turangi, kaimanawa road",-39.147478,175.818804,"[{'place_name': 'kaimanawa', 'feature_type': 'Hill'}]",kaimanawa,Hill,-38.5854719,176.2358105
"15km south of turangi, kaimanawa road, towards tree trunk gorge",-39.147478,175.818804,"[{'place_name': 'kaimanawa', 'feature_type': 'Hill'}]",tree trunk gorge,Valley,-39.1708609,175.8025866
"16 cemetery road, waipawa central hawkes bay",-39.943169,176.572384,"[{'place_name': 'waipawa', 'feature_type': 'Locality'}]",central,Hill,-41.084803,175.968579
16 km west of hawera (okaiawa).,-39.525,174.203,"[{'place_name': 'hawera', 'feature_type': 'Locality'}]",okaiawa,Locality,-39.5266035,174.201558
16 peverel st. riccarton,-43.537731,172.591563,"[{'place_name': 'riccarton', 'feature_type': 'Suburb'}]",riccarton,Suburb,-43.5299309,172.598559
"16 prudence pl., oakura, taranaki",-39.120439,173.942742,"[{'place_name': 'taranaki', 'feature_type': 'Hill'}]",taranaki,Hill,-39.3848064,174.1973505
"16 prudence pl., oakura, taranaki.",-39.120439,173.942742,"[{'place_name': 'taranaki', 'feature_type': 'Hill'}]",taranaki,Hill,-39.3848064,174.1973505
"16 prudence pl., oakwa, taranaki",-39.120439,173.942742,"[{'place_name': 'taranaki', 'feature_type': 'Hill'}]",taranaki,Hill,-39.3848064,174.1973505
"16 prudence place, oakura, taranaki",-39.120439,173.942742,"[{'place_name': 'taranaki', 'feature_type': 'Hill'}]",taranaki,Hill,-39.3848064,174.1973505
"16 prudence place, oakura, taranaki.",-39.120439,173.942742,"[{'place_name': 'taranaki', 'feature_type': 'Hill'}]",taranaki,Hill,-39.3848064,174.1973505
"1612 south head rd, south head, kaipara harbour",-36.56343,174.31761,"[{'place_name': 'south head', 'feature_type': 'Hill'}, {'place_name': 'south head', 'feature_type': 'Locality'}]",kaipara harbour,Bay,-36.37962935,174.2018585
"16a landscape road, mount eden",-36.89881,174.757169,"[{'place_name': 'mount eden', 'feature_type': 'Hill'}]",mount eden,Hill,-36.8836944,174.7586604
"17 km sw timaru, gordon valley",-44.438333,171.041389,"[{'place_name': 'timaru', 'feature_type': 'Town'}]",gordon valley,Valley,-41.2911003,174.7703681
"17 miles north east of westport, denniston hill",-41.829247,171.675871,"[{'place_name': 'westport', 'feature_type': 'Town'}]",denniston,Locality,-41.7372136,171.7973765
17 sydney st. wgtn. [wellington],-41.279,174.77,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
170 parnell road,-36.854025,174.779659,"[{'place_name': 'parnell', 'feature_type': 'Suburb'}]",parnell,Suburb,-36.8554763,174.7805576
"18 handley ave, narrow neck, auckland",-36.814201,174.798889,"[{'place_name': 'narrow neck', 'feature_type': 'Isthmus'}]",auckland,City,-36.852095,174.7631803
"18 miles northeast of taupo, ohaki hot pools",-38.528206,176.291222,"[{'place_name': 'ohaki', 'feature_type': 'Locality'}]",ohaki,Locality,-38.5107994,176.3058901
18km northeast gisborne,-38.602029,178.191109,"[{'place_name': 'gisborne', 'feature_type': 'Town'}]",gisborne,Town,-38.661326,178.0206487
"18km south of taihape, utiku area",-39.730363,175.835178,"[{'place_name': 'taihape', 'feature_type': 'Town'}]",utiku,Hill,-40.4204,175.774403
"19 edwin mitchelson rd, muriwai beach",-36.83455,174.43179,"[{'place_name': 'muriwai beach', 'feature_type': 'Locality'}]",muriwai beach,Locality,-36.75355145,174.3784536
19 km e of tapu,-36.977,175.618,"[{'place_name': 'tapu', 'feature_type': 'Locality'}]",tapu,Locality,-36.9812672,175.53285
"19 km. southwest of waiouru, taupourau station. in gully south of shearers' quarters.",-39.517169,175.590145,"[{'place_name': 'waiouru', 'feature_type': 'Town'}]",waiouru,Town,-39.4772125,175.6697752
"191 thomsons road, near timaru",-44.599,171.099,"[{'place_name': 'timaru', 'feature_type': 'Town'}]",timaru,Town,-44.3930254,171.2509786
19km e of tapu,-36.977,175.618,"[{'place_name': 'tapu', 'feature_type': 'Locality'}]",tapu,Locality,-36.9812672,175.53285
19km east of milford hotel,-44.666111,167.916111,"[{'place_name': 'milford', 'feature_type': 'Suburb'}]",milford,Suburb,-36.7708928,174.7673032
19km south of palmerston,-45.65481,170.63095,"[{'place_name': 'palmerston', 'feature_type': 'Town'}]",palmerston,Town,-45.4842441,170.715319
1¼ miles south west of cambridge,-37.937969,175.387212,"[{'place_name': 'cambridge', 'feature_type': 'Town'}]",cambridge,Town,-37.8917889,175.4691069
1¼ miles south west of cambridge,-37.916,175.448,"[{'place_name': 'cambridge', 'feature_type': 'Town'}]",cambridge,Town,-37.8917889,175.4691069
"1¼ miles west of waimatuku, by main highway",-46.299504,168.139433,"[{'place_name': 'waimatuku', 'feature_type': 'Locality'}]",waimatuku,Locality,-42.3887535,171.2722244
1½ km down buller valley from inangahua junction,-41.8456,171.946,"[{'place_name': 'inangahua junction', 'feature_type': 'Locality'}]",inangahua junction,Locality,-41.8565742,171.952496
1½ km down buller valley from inangahua junction.,-41.850038,171.940357,"[{'place_name': 'inangahua junction', 'feature_type': 'Locality'}]",inangahua junction,Locality,-41.8565742,171.952496
1½ m s of toko mouth,-46.239672,170.002737,"[{'place_name': 'toko mouth', 'feature_type': 'Locality'}]",toko mouth,Locality,-46.2191075,170.0436941
"1½ m. south west of clarks bay, northern kaipara",-36.211236,174.035958,"[{'place_name': 'clarks bay', 'feature_type': 'Bay'}]",clarks bay,Bay,-35.2334704,173.9515389
"1½ m. south of lake coleridge, selwyn county, southern flanks of mount barker",-43.358807,171.593451,"[{'place_name': 'lake coleridge', 'feature_type': 'Locality'}, {'place_name': 'selwyn', 'feature_type': 'Locality'}]",mount barker,Hill,-43.3508816,171.6047341
"1½ miles e of willowbridge, waimate co.",-44.774585,171.130476,"[{'place_name': 'willowbridge', 'feature_type': 'Locality'}]",waimate,Town,-44.7338811,171.042339
"1½ miles east of wairoa, hawkes bay",-39.031991,177.445722,"[{'place_name': 'wairoa', 'feature_type': 'Hill'}]",wairoa,Hill,-37.7398071,176.0826134
"1½ miles east of willowbridge, waimate co",-44.769,171.112,"[{'place_name': 'willowbridge', 'feature_type': 'Locality'}]",waimate,Town,-44.7338811,171.042339
"1½ miles east of willowbridge, waimate co.",-44.769,171.112,"[{'place_name': 'willowbridge', 'feature_type': 'Locality'}]",waimate,Town,-44.7338811,171.042339
"1½ miles east of willowbridge, waimate co.",-44.769,171.123,"[{'place_name': 'willowbridge', 'feature_type': 'Locality'}]",waimate,Town,-44.7338811,171.042339
"1½ miles north of lake tutira, hawkes bay",-39.195002,176.879028,"[{'place_name': 'lake tutira', 'feature_type': 'Lake'}]",lake tutira,Lake,-39.2226486,176.8933343
"1½ miles south east of omihi, north canterbury",-43.014098,172.866272,"[{'place_name': 'omihi', 'feature_type': 'Locality'}]",omihi,Locality,-43.020694,172.8540953
1½ miles souths.e. of turakina,-40.060304,175.210809,"[{'place_name': 'turakina', 'feature_type': 'Locality'}]",turakina,Locality,-40.0476146,175.2138662
"1½ miles south west of waimate, south canterbury",-44.73652,171.00538,"[{'place_name': 'waimate', 'feature_type': 'Historic Site'}]",waimate,Historic Site,-44.7338811,171.042339
"1½ miles se of hinds rivermouth, canterbury",-44.169361,171.624534,"[{'place_name': 'hinds', 'feature_type': 'Locality'}]",hinds,Locality,-43.9993057,171.5702837
"1½ ml. south east of nguroa beach, north west nelson",-40.53982,172.634215,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,-41.2710849,173.2836756
1¾ miles south west of kaiapoi.,-43.398325,172.623356,"[{'place_name': 'kaiapoi', 'feature_type': 'Town'}]",kaiapoi,Town,-43.3831623,172.6521689
"1km s [south] of akatarawa saddle, waikanae-upper hutt road",-40.953453,175.112455,"[{'place_name': 'akatarawa saddle', 'feature_type': 'Pass'}, {'place_name': 'waikanae', 'feature_type': 'Town'}]",upper hutt,Town,-41.1240674,175.0699589
"1km south of wells peak,  d'urville island, marlborough sounds,",-40.9,173.816666,"[{'place_name': 'wells peak', 'feature_type': 'Hill'}]",marlborough,Suburb,-41.47447475,173.8330263
1km sth of waipiata just nth of taieri river on patearoa road waipiata,-45.191628,170.154884,"[{'place_name': 'waipiata', 'feature_type': 'Locality'}, {'place_name': 'taieri river', 'feature_type': 'Stream'}, {'place_name': 'patearoa', 'feature_type': 'Locality'}]",waipiata,Locality,-45.1829643,170.1636959
"1m [mile]n.w. of darfield, canterbury",-43.478358,172.087814,"[{'place_name': 'darfield', 'feature_type': 'Locality'}]",darfield,Locality,-43.4882301,172.1087152
"1m east of gillespies beach, westland",-43.42247,169.83461,"[{'place_name': 'gillespies beach', 'feature_type': 'Beach'}]",gillespies beach,Beach,-43.4150392,169.8197293
1m no. of wellsford,-36.278782,174.517071,"[{'place_name': 'wellsford', 'feature_type': 'Locality'}]",wellsford,Locality,-36.2949669,174.5229842
"1m. e of gillespies beach, westland",-43.426497,169.828861,"[{'place_name': 'gillespies beach', 'feature_type': 'Beach'}]",gillespies beach,Beach,-43.4150392,169.8197293
"1m. east of gillespies beach, westland.",-43.426497,169.828861,"[{'place_name': 'gillespies beach', 'feature_type': 'Beach'}]",gillespies beach,Beach,-43.4150392,169.8197293
"1m. east of gillespies beach, westland.",-43.42247,169.83461,"[{'place_name': 'gillespies beach', 'feature_type': 'Beach'}]",gillespies beach,Beach,-43.4150392,169.8197293
"1m. east of gillespies beach, westland.",-43.422465,169.834617,"[{'place_name': 'gillespies beach', 'feature_type': 'Beach'}]",gillespies beach,Beach,-43.4150392,169.8197293
"1m. from netherby, waikato co.",-37.593519,175.277582,"[{'place_name': 'netherby', 'feature_type': 'Locality'}]",waikato,Locality,-37.77922725,175.2010323
"1m. north of moana, lake brunner, westland",-42.565038,171.477525,"[{'place_name': 'moana', 'feature_type': 'Suburb'}]",brunner,Locality,-42.4325318,171.3237247
1m. north of wellsford,-36.301028,174.516792,"[{'place_name': 'wellsford', 'feature_type': 'Locality'}]",wellsford,Locality,-36.2949669,174.5229842
1m. south of springston south,-43.694645,172.44786,"[{'place_name': 'springston south', 'feature_type': 'Locality'}]",springston south,Locality,-43.6866029,172.4362993
"1m.e.of waikuku, northcanterbury",-43.299949,172.696863,"[{'place_name': 'waikuku', 'feature_type': 'Locality'}]",waikuku,Locality,-40.4815925,175.9546727
"1st chick (hen & chickens, hauraki gulf)",-35.893945,174.693475,"[{'place_name': 'hauraki gulf', 'feature_type': 'Bay'}]",hauraki gulf,Bay,-36.7060245,175.0915832
"1st lookout, thames",-37.099375,175.567048,"[{'place_name': 'lookout', 'feature_type': 'Hill'}]",thames,Town,-37.137983,175.5418037
"1st lookout, thames",-37.111737,175.561916,"[{'place_name': 'lookout', 'feature_type': 'Hill'}]",thames,Town,-37.137983,175.5418037
"1st lookout, thames",-37.103497,175.561909,"[{'place_name': 'lookout', 'feature_type': 'Hill'}]",thames,Town,-37.137983,175.5418037
"1st lookout, thames",-37.10761,175.56706,"[{'place_name': 'lookout', 'feature_type': 'Hill'}]",thames,Town,-37.137983,175.5418037
2 1/2 miles w of nireaha. eketahuna co.,-40.612307,175.640642,"[{'place_name': 'nireaha', 'feature_type': 'Locality'}]",nireaha,Locality,-40.6133495,175.6399941
"2 1/4m (miles) n of coalgate, canterbury",-43.44837,171.967662,"[{'place_name': 'coalgate', 'feature_type': 'Locality'}]",coalgate,Locality,-43.4806968,171.9663009
"2 kinsey tce, clifton heights sumner,christchurch.",-43.574163,172.739874,"[{'place_name': 'clifton', 'feature_type': 'Suburb'}, {'place_name': 'sumner', 'feature_type': 'Suburb'}]",christchurch,City,-43.530955,172.6366455
"2 km east of shefield [sheffield], canterbury",-43.390191,172.012427,"[{'place_name': 'sheffield', 'feature_type': 'Locality'}]",sheffield,Locality,-43.3874771,172.0215364
"2 km north of glenroy, davies road, dennis covenant",-43.501927,171.832536,"[{'place_name': 'glenroy', 'feature_type': 'Locality'}]",glenroy,Locality,-43.5218662,171.833725
2 km north of haast bridge,-44.032281,169.362276,"[{'place_name': 'haast', 'feature_type': 'Town'}]",haast,Town,-43.8806582,169.0420322
"2 km s of wells peak, d'urville island, marlborough sounds",-40.9,173.816666,"[{'place_name': 'wells peak', 'feature_type': 'Hill'}]",marlborough,Suburb,-41.47447475,173.8330263
2 km south of te puke township,-37.840078,176.296743,"[{'place_name': 'te puke', 'feature_type': 'Hill'}]",te puke,Hill,-37.7853294,176.3270238
2 km w sinclair head,-41.351026,174.701453,"[{'place_name': 'sinclair head', 'feature_type': 'Point'}]",sinclair head,Point,-41.3617403,174.716477
2 km west of makarora,-44.226623,169.207052,"[{'place_name': 'makarora', 'feature_type': 'Locality'}]",makarora,Locality,-44.301577,169.1975334
2 m . wests.w. of opoutama (nr. mahia pen.),-39.06,177.831,"[{'place_name': 'opoutama', 'feature_type': 'Locality'}]",opoutama,Locality,-39.0569673,177.8339771
2 m [miles] wests.w. of opoutama ( nr mahia pen.),-39.074326,177.80358,"[{'place_name': 'opoutama', 'feature_type': 'Locality'}]",opoutama,Locality,-39.0569673,177.8339771
"2 m sth of springston, canterbury",-43.671993,172.417065,"[{'place_name': 'springston', 'feature_type': 'Locality'}]",springston,Locality,-43.6445501,172.4275629
2 m. north  of rock and pillar railway stn. c. otago,-45.371888,170.202932,"[{'place_name': 'rock and pillar', 'feature_type': 'Locality'}]",rock and pillar,Locality,-45.4021304,170.1971572
